result,instance,standard_TL,method,status,reason,has_large_scaled,iteration,total_time,master_time,adver_time,best_bound,best_obj,rel_gap,abs_gap,adversarial_unexpected_status,with_heuristic,n_facilities,n_customers,Gamma,blank
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__0.txt,60.000000,CG,Infeasible,TimeLimit,1,2,10800.19,10793.51,6.59,100000000000000000000.00,-5495.00,1819836214740640000.00,100000000000000000000.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__2.txt,120.000000,CG,Infeasible,TimeLimit,1,2,10800.14,10787.90,12.16,100000000000000000000.00,-7674.00,1303101381287446784.00,100000000000000000000.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,7,10800.35,10792.99,7.17,-2196.00,-761.00,188.57,1435.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.26,10798.36,1.78,-9071.00,-2898.00,213.01,6173.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__0.txt,inf,STD,Infeasible,        -,1,11,10801,10798.6,2.20469,1e+20,-1359,7.35835e+18,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.33,8134.53,2665.59,-14377.00,-8889.00,61.74,5488.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,17,3125.68,3121.89,3.44,0.00,0.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,4,10800.21,10484.50,315.60,-6536.00,-4758.00,37.37,1778.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__9.txt,inf,STD,Infeasible,        -,1,3,10820.3,10817.8,2.40574,1e+20,-2836,3.52609e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.25,10798.35,1.79,-8031.00,-2898.00,177.12,5133.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,9,10800.45,10782.97,17.19,-4102.00,-2718.00,50.92,1384.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.38,10180.66,619.47,-9313.00,-8967.00,3.86,346.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__1.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.30,10731.17,68.96,-11110.00,-7114.00,56.17,3996.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,60.000000,CG,  Feasible, ObjLimit,0,6,0.849234,0.606579,0.18926,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__9.txt,120.000000,CG,   Optimal,   Proved,1,1,10800.18,10799.72,0.37,-9458.00,-2.00,472800.00,9456.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,inf,STD,   Optimal,   Proved,0,8,50.879,50.3194,0.423412,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__2.txt,120.000000,CG,   Optimal,   Proved,0,14,22.7817,21.6334,1.0223,-36,-36,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.13,10793.60,6.44,-11048.00,-6272.00,76.15,4776.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,120.000000,CG,   Optimal,   Proved,0,8,50.9625,50.4103,0.416558,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__8.txt,inf,STD,Infeasible,        -,1,4,10804.8,10770.6,34.0835,1e+20,-5118,1.95389e+18,1e+20,,0,25,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__8.txt,inf,STD,   Optimal,   Proved,0,14,25.2963,21.9699,3.09404,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,17,2016.95,2010.62,6.04,0.00,0.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__7.txt,120.000000,CG,   Optimal,   Proved,0,7,7.18801,4.42521,2.64349,-2717,-2717,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__7.txt,120.000000,CG,   Optimal,   Proved,1,12,3367.66,3361.11,6.37,-2013.00,-2013.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__4.txt,60.000000,CG,   Optimal,   Proved,1,9,313.58,312.65,0.80,0.00,0.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.29,10799.65,0.51,-8889.00,-1229.00,623.27,7660.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__5.txt,60.000000,CG,   Optimal,   Proved,1,18,1725.50,1722.48,2.81,-64.00,-64.00,0.00,0.00,,0,10,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__3.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.29,10799.22,0.92,-8991.00,-1858.00,383.91,7133.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__2.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.28,10701.71,98.38,-9451.00,-4630.00,104.13,4821.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__5.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.27,10528.41,271.69,-9655.00,-9173.00,5.25,482.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.24,10794.25,5.86,-3211.00,-3211.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__3.txt,120.000000,CG,   Optimal,   Proved,0,11,3.89898,3.0942,0.708447,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__2.txt,60.000000,CG,   Optimal,   Proved,0,4,0.550608,0.227968,0.271927,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__3.txt,inf,STD,   Optimal,   Proved,0,14,18.5461,17.8292,0.535865,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__5.txt,120.000000,CG,   Optimal,   Proved,0,15,30.116,29.0652,0.929183,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.21,10766.00,34.12,-14060.00,-8174.00,72.01,5886.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__1.txt,60.000000,CG,  Feasible, ObjLimit,0,10,15.4264,12.1733,3.1321,-1010,-1010,0,0,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__4.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.29,10791.74,8.42,-9317.00,-3204.00,190.79,6113.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.25,10698.81,101.31,-15367.00,-10018.00,53.39,5349.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,60.000000,CG,   Optimal,   Proved,0,8,50.922,50.3682,0.420975,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__1.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.25,10232.99,567.11,-14413.00,-12928.00,11.49,1485.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.29,10789.44,10.72,-9652.00,-4847.00,99.13,4805.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__1.txt,60.000000,CG,Infeasible,TimeLimit,1,2,10800.34,10519.66,280.53,100000000000000000000.00,-10253.00,975324295328187648.00,100000000000000016384.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__1.txt,inf,STD,Infeasible,        -,1,2,10828.2,10825.6,2.52887,1e+20,-3264,3.06373e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.20,10799.80,0.31,-5583.00,-1709.00,226.68,3874.00,,0,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,6,422.43,403.98,18.32,-1543.00,-1543.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__2.txt,60.000000,CG,   Optimal,   Proved,1,17,10800.47,10798.80,1.36,-428.00,0.00,428000000000000.00,428.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__7.txt,60.000000,CG,   Optimal,   Proved,0,7,6.84468,4.23154,2.55552,-1265,-1265,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__3.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.53,10786.00,14.31,-10117.00,-4951.00,104.34,5166.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,22,1757.89,1755.67,1.96,0.00,0.00,0.00,0.00,,0,10,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,60.000000,CG,   Optimal,   Proved,0,8,51.0054,50.449,0.420655,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,60.000000,CG,   Optimal,   Proved,1,12,851.92,850.99,0.69,0.00,0.00,0.00,0.00,,1,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,120.000000,CG,  Feasible, ObjLimit,0,6,0.804086,0.560659,0.190637,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__4.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.01,10799.48,0.45,-9679.00,-1552.00,523.65,8127.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.24,10764.33,35.76,-11460.00,-5708.00,100.77,5752.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__3.txt,60.000000,CG,   Optimal,   Proved,0,3,108.678,103.275,5.33143,-16111,-8349,92.9692,7762,Infeasible,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__0.txt,120.000000,CG,   Optimal,   Proved,0,12,14.4213,12.4886,1.72716,-671,-671,1.35543e-13,9.09495e-13,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,1,10800.18,10799.88,0.21,-14665.00,0.00,14665000000000000.00,14665.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__5.txt,120.000000,CG,   Optimal,   Proved,0,14,35.1302,33.8853,1.07303,0,0,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__3.txt,120.000000,CG,   Optimal,   Proved,0,3,185.774,102.217,83.4868,-16111,-8349,92.9692,7762,  Feasible,1,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,14,18.5866,17.8731,0.53154,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,12,741.86,738.13,3.56,-2178.00,-2178.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__1.txt,120.000000,CG,   Optimal,   Proved,0,12,3.3704,2.0926,1.08825,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__5.txt,60.000000,CG,   Optimal,   Proved,0,12,25.8727,23.0448,2.67397,-521,-521,1.76313e-11,9.1859e-11,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.14,10796.99,3.06,-6493.00,-1116.00,481.81,5377.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,7,0.926917,0.484662,0.329168,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__0.txt,inf,STD,Infeasible,        -,1,2,10820.5,10816.9,3.47416,1e+20,-4545,2.20022e+18,1e+20,,0,25,80,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__5.txt,60.000000,CG,Infeasible,TimeLimit,1,2,10800.34,10695.76,104.44,100000000000000000000.00,-8801.00,1136234518804668544.00,100000000000000016384.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__5.txt,120.000000,CG,Infeasible,TimeLimit,1,2,10800.15,10769.27,30.81,100000000000000000000.00,-10018.00,998203234178468864.00,100000000000000016384.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__5.txt,60.000000,CG,   Optimal,   Proved,0,15,31.9114,30.815,0.965782,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__6.txt,120.000000,CG,   Optimal,   Proved,1,15,4693.31,4690.68,2.40,0.00,0.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,15,10317.24,10291.88,25.10,-5157.00,-5157.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.22,10726.22,73.86,-8371.00,-5865.00,42.73,2506.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__3.txt,inf,STD,Infeasible,        -,1,4,10805.4,10059.1,746.076,1e+20,-9583,1.04351e+18,1e+20,,0,25,80,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R200__8.txt,inf,STD,Infeasible,        -,1,2,10819.5,10799.9,19.5631,1e+20,-6003,1.66583e+18,1e+20,,0,25,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,4,10800.68,10603.78,196.61,-10024.00,-6278.00,59.67,3746.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.16,10793.71,6.37,-11126.00,-6272.00,77.39,4854.00,,0,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,4,10800.33,10765.84,34.32,-8219.00,-5118.00,60.59,3101.00,,1,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__3.txt,inf,STD,Infeasible,        -,1,3,10800.8,10799.2,1.53866,1e+20,-2,5e+21,1e+20,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,9,10800.41,10785.49,14.66,-3379.00,-2023.00,67.03,1356.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,18,10800.23,10798.50,1.41,-172.00,0.00,172000000000000.00,172.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__9.txt,60.000000,CG,   Optimal,   Proved,1,2,10800.37,10795.09,5.13,-7175.00,-3072.00,133.56,4103.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.33,10795.01,5.17,-7175.00,-3072.00,133.56,4103.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,11,10800.56,10620.06,180.15,-6720.00,-6720.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,5,10800.25,10790.76,9.36,-4064.00,-1751.00,132.10,2313.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__1.txt,60.000000,CG,   Optimal,   Proved,0,10,44.2553,42.8619,1.27223,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,inf,STD,   Optimal,   Proved,0,12,358.198,357.329,0.676671,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__3.txt,120.000000,CG,   Optimal,   Proved,1,5,10800.24,10746.48,53.62,-4717.00,-2994.00,57.55,1723.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__7.txt,inf,STD,Infeasible,        -,1,6,10802.6,10774.2,28.18,1e+20,-3355,2.98063e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__9.txt,120.000000,CG,   Optimal,   Proved,0,2,165.712,116.782,48.8819,-13802,-6071,127.343,7731,  Feasible,1,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R300__2.txt,inf,STD,Infeasible,        -,1,4,10801.5,10684.2,117.145,1e+20,-7161,1.39645e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__0.txt,120.000000,CG,   Optimal,   Proved,0,9,3.24754,2.91657,0.255981,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,3,11062.12,10598.09,463.87,-12414.00,-5926.00,109.48,6488.00,  Feasible,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__4.txt,inf,STD,Infeasible,        -,1,3,10800.6,9696.06,1104.38,1e+20,-8271,1.20904e+18,1e+20,,0,20,60,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__3.txt,60.000000,CG,   Optimal,   Proved,1,5,10800.25,10601.57,198.54,-4612.00,-3433.00,34.34,1179.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__5.txt,120.000000,CG,   Optimal,   Proved,1,8,10800.40,10197.73,602.41,-9426.00,-9423.00,0.03,3.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__4.txt,inf,STD,   Optimal,   Proved,0,9,1.27826,0.728666,0.473365,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__2.txt,60.000000,CG,   Optimal,   Proved,0,14,22.7147,21.5805,1.01109,-36,-36,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C60__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.30,10699.66,100.46,-9451.00,-4630.00,104.13,4821.00,,1,20,60,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__6.txt,inf,STD,Infeasible,        -,1,10,10801.7,10800.4,1.19875,1e+20,0,1e+32,1e+20,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,120.000000,CG,   Optimal,   Proved,1,12,952.54,951.60,0.70,0.00,0.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__6.txt,60.000000,CG,   Optimal,   Proved,0,11,15.8445,15.006,0.703969,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__4.txt,120.000000,CG,   Optimal,   Proved,0,9,5.36884,4.79542,0.464218,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__1.txt,60.000000,CG,   Optimal,   Proved,1,3,10800.23,10799.08,1.04,-10933.00,-3945.00,177.14,6988.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__6.txt,60.000000,CG,  Feasible, ObjLimit,0,8,1.46023,1.02784,0.364934,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C20__R300__1.txt,inf,STD,Infeasible,        -,1,5,10800.4,10799.8,0.572419,1e+20,0,1e+32,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.30,10554.94,245.18,-5961.00,-5012.00,18.93,949.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__6.txt,120.000000,CG,   Optimal,   Proved,0,4,4.18523,3.34352,0.796657,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,15,1858.29,1856.87,1.17,0.00,0.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__5.txt,60.000000,CG,   Optimal,   Proved,0,17,32.7002,30.5978,1.87724,0,0,0,0,,0,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,19,1310.45,1305.28,4.87,0.00,0.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C40__R300__3.txt,120.000000,CG,   Optimal,   Proved,1,2,10800.14,10797.88,2.18,-12964.00,-5529.00,134.47,7435.00,,0,25,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F15_C40__R300__8.txt,inf,STD,Infeasible,        -,1,3,10800.9,10800.6,0.238113,1e+20,0,1e+32,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__7.txt,120.000000,CG,   Optimal,   Proved,0,7,6.68673,4.13666,2.49344,-1265,-1265,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,4,10800.18,9998.30,801.77,-11949.00,-10166.00,17.54,1783.00,,1,20,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__6.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.47,10797.47,2.78,-11443.00,-3224.00,254.93,8219.00,,1,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,3,10800.51,10792.03,8.26,-9811.00,-4542.00,116.01,5269.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F20_C30__R200__4.txt,inf,STD,Infeasible,        -,1,5,10800.9,10648.4,152.401,1e+20,-10379,9.63484e+17,1e+20,,0,20,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/datainstance_F25_C80__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,1,10800.17,10799.86,0.22,-14911.00,0.00,14911000008279094.00,14911.00,,0,25,80,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__5.txt,120.000000,CG,   Optimal,   Proved,1,12,1481.71,1463.47,18.04,-1808.00,-1808.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,7,2.42522,1.94962,0.365922,0,0,0,0,,1,10,40,4,
