result,instance,standard_TL,method,status,reason,has_large_scaled,iteration,total_time,master_time,adver_time,best_bound,best_obj,rel_gap,abs_gap,adversarial_unexpected_status,with_heuristic,n_facilities,n_customers,Gamma,blank
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__4.txt,120.000000,CG,   Optimal,   Proved,0,5,1.02955,0.78568,0.204801,0,0,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__3.txt,60.000000,CG,   Optimal,   Proved,0,9,12.38,9.71564,2.55426,-2400,-2400,0,0,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__9.txt,inf,STD,   Optimal,   Proved,0,9,2.8388,2.21888,0.483013,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,33,9214.87,9170.96,43.26,-174.00,-174.00,0.00,0.00,,1,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__3.txt,120.000000,CG,   Optimal,   Proved,1,18,8463.02,8305.83,156.78,-1198.00,-1198.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,25,4219.39,4214.45,4.66,-78.00,-78.00,0.00,0.00,,0,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,15,315.60,314.67,0.80,0.00,0.00,0.00,0.00,,0,10,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__7.txt,60.000000,CG,   Optimal,   Proved,1,8,10202.43,10078.47,123.72,-4960.00,-4960.00,0.00,0.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,9,10800.37,10779.71,20.42,-925.00,-442.00,109.28,483.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__7.txt,inf,STD,   Optimal,   Proved,0,8,22.7977,22.2578,0.41007,0,0,0,0,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__7.txt,inf,STD,Infeasible,        -,1,5,10811.1,10736.5,74.4023,1e+20,-3330,3.003e+18,1e+20,,0,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__4.txt,120.000000,CG,   Optimal,   Proved,0,8,4.0973,3.35661,0.618184,-1,-1,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__6.txt,60.000000,CG,   Optimal,   Proved,0,13,90.8855,88.8034,1.96654,-200,-200,0,0,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__7.txt,120.000000,CG,   Optimal,   Proved,1,11,879.18,871.81,7.16,-827.00,-827.00,0.00,0.00,,1,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,inf,STD,Infeasible,        -,1,8,10801.8,10797.4,4.27572,1e+20,-1366,7.32064e+18,1e+20,,0,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,inf,STD,   Optimal,   Proved,0,8,4.10346,3.40705,0.635362,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,60.000000,CG,   Optimal,   Proved,0,13,43.2746,41.571,1.58718,-78,-78,9.32815e-12,7.27596e-12,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,120.000000,CG,   Optimal,   Proved,0,11,1.77677,1.33743,0.34802,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,7,690.30,679.81,10.40,-2028.00,-2028.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,13,10800.48,10791.16,9.01,-3224.00,-2148.00,50.09,1076.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__5.txt,120.000000,CG,   Optimal,   Proved,1,15,3246.97,3234.47,12.22,-3548.00,-3548.00,0.00,0.00,,1,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__1.txt,120.000000,CG,   Optimal,   Proved,0,9,7.3891,6.77902,0.473783,0,0,0,0,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__9.txt,60.000000,CG,   Optimal,   Proved,1,11,10800.43,10779.04,21.11,-1807.00,-1807.00,0.00,0.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__5.txt,60.000000,CG,   Optimal,   Proved,1,14,7027.75,6995.92,31.55,-4166.00,-4163.00,0.07,3.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__6.txt,inf,STD,Infeasible,        -,1,8,10809.4,10805.9,3.39585,1e+20,-799,1.25156e+19,1e+20,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__7.txt,60.000000,CG,   Optimal,   Proved,1,8,7476.39,7349.20,126.92,-4960.00,-4960.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__8.txt,120.000000,CG,   Optimal,   Proved,1,33,10468.57,10425.14,42.79,-174.00,-174.00,0.00,0.00,,0,10,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__1.txt,60.000000,CG,   Optimal,   Proved,1,13,177.26,175.10,2.05,-239.00,-239.00,0.00,0.00,,1,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__0.txt,120.000000,CG,   Optimal,   Proved,1,9,9321.79,9275.44,46.15,-6582.00,-6582.00,0.00,0.00,,0,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__8.txt,120.000000,CG,   Optimal,   Proved,1,7,408.23,402.86,5.25,-4584.00,-4584.00,0.00,0.00,,1,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,10,10800.01,10779.46,20.32,-1494.00,-522.00,186.21,972.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,120.000000,CG,   Optimal,   Proved,1,12,10800.31,10793.34,6.80,-2529.00,-1366.00,85.14,1163.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__5.txt,inf,STD,   Optimal,   Proved,0,7,31.5,31.0244,0.410378,-1637,-1637,5.55586e-14,9.09495e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__2.txt,60.000000,CG,   Optimal,   Proved,1,10,10800.41,10785.21,14.92,-2004.00,-913.00,119.50,1091.00,,1,15,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,19,9878.64,9871.24,7.06,-657.00,-657.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__8.txt,60.000000,CG,   Optimal,   Proved,1,4,10800.19,10459.26,340.81,-6535.00,-6535.00,0.00,0.00,,0,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__6.txt,inf,STD,Infeasible,        -,1,3,10809.4,10806.2,3.13194,1e+20,-88,1.13636e+20,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__9.txt,120.000000,CG,   Optimal,   Proved,1,13,2733.37,2717.12,16.05,-762.00,-762.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,8,1572.58,1562.90,9.57,-3794.00,-3794.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__7.txt,inf,STD,   Optimal,   Proved,0,11,81.6466,77.893,3.57499,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__8.txt,inf,STD,Infeasible,        -,1,9,10800.3,10799.6,0.61306,1e+20,-261,3.83142e+19,1e+20,,0,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__0.txt,60.000000,CG,   Optimal,   Proved,1,11,439.22,435.04,4.00,-2036.00,-2036.00,0.00,0.00,,1,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,60.000000,CG,   Optimal,   Proved,1,5,2216.68,2204.78,11.83,-4251.00,-4251.00,0.00,0.00,,0,15,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,60.000000,CG,   Optimal,   Proved,0,9,6.17083,5.06788,1.03037,-1213,-1213,7.4979e-14,9.09495e-13,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,16,8494.64,8481.45,12.93,-3348.00,-3348.00,0.00,0.00,,1,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__8.txt,60.000000,CG,   Optimal,   Proved,1,8,7715.75,7700.09,15.41,-3206.00,-3206.00,0.00,0.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__0.txt,120.000000,CG,   Optimal,   Proved,1,11,530.31,525.83,4.30,-2036.00,-2036.00,0.00,0.00,,1,10,30,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__7.txt,60.000000,CG,   Optimal,   Proved,1,8,10800.44,10769.10,31.05,-4882.00,-4788.00,1.96,94.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__0.txt,60.000000,CG,   Optimal,   Proved,1,17,10800.56,10718.78,81.38,-599.00,-599.00,0.00,0.00,,0,10,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,inf,STD,   Optimal,   Proved,0,3,0.264072,0.123378,0.112792,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,7,27.9703,26.6031,1.2761,-982,-982,9.26166e-14,9.09495e-13,,0,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__8.txt,60.000000,CG,   Optimal,   Proved,1,10,10800.47,10769.87,30.25,-2326.00,-1947.00,19.47,379.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__8.txt,inf,STD,   Optimal,   Proved,0,15,515.927,510.238,5.4029,0,0,0,0,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,11,419.79,418.64,0.94,0.00,0.00,0.00,0.00,,0,10,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__6.txt,60.000000,CG,   Optimal,   Proved,1,22,1293.76,1290.77,2.76,0.00,0.00,0.00,0.00,,0,10,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__6.txt,120.000000,CG,   Optimal,   Proved,1,6,10800.30,10699.63,100.50,-4472.00,-3561.00,25.58,911.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__4.txt,inf,STD,Infeasible,        -,1,4,10801.2,10800.6,0.523035,1e+20,0,1e+32,1e+20,,0,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__5.txt,60.000000,CG,   Optimal,   Proved,1,6,10800.30,10770.13,29.99,-4436.00,-3562.00,24.54,874.00,,0,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__8.txt,inf,STD,  Feasible, ObjLimit,0,9,813.137,811.451,1.54983,0,0,0,0,,0,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__1.txt,120.000000,CG,   Optimal,   Proved,1,9,2547.46,2541.59,5.73,-1686.00,-1686.00,0.00,0.00,,0,15,20,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__2.txt,120.000000,CG,   Optimal,   Proved,1,8,10800.30,10797.23,2.87,-1285.00,0.00,1285000000000000.00,1285.00,,0,15,30,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,60.000000,CG,   Optimal,   Proved,0,11,1.83158,1.37972,0.355765,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__6.txt,120.000000,CG,  Feasible, ObjLimit,0,7,1.1193,0.754975,0.283727,0,0,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__2.txt,120.000000,CG,   Optimal,   Proved,1,6,10800.33,9820.35,979.78,-5562.00,-5106.00,8.93,456.00,,1,15,40,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__6.txt,120.000000,CG,   Optimal,   Proved,1,14,1171.98,1167.69,4.13,-1108.00,-1108.00,0.00,0.00,,1,10,20,3.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__4.txt,inf,STD,   Optimal,   Proved,0,7,0.795244,0.457516,0.282078,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__5.txt,120.000000,CG,   Optimal,   Proved,0,8,5.51334,4.05267,1.34095,0,0,0,0,,0,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__9.txt,120.000000,CG,   Optimal,   Proved,0,9,2.83674,2.2249,0.4736,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,60.000000,CG,   Optimal,   Proved,0,9,6.00863,4.93214,1.00571,-1213,-1213,7.4979e-14,9.09495e-13,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,60.000000,CG,   Optimal,   Proved,0,8,4.10449,3.42911,0.614538,0,0,0,0,,0,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__9.txt,60.000000,CG,   Optimal,   Proved,1,7,8021.82,7681.62,339.99,-6566.00,-6566.00,0.00,0.00,,1,15,40,4.00,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__9.txt,inf,STD,   Optimal,   Proved,0,9,11.7972,10.8754,0.838726,-959,-959,4.74189e-14,4.54747e-13,,0,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,inf,STD,Infeasible,        -,1,4,10800.6,10797.3,3.19342,1e+20,-3346,2.98864e+18,1e+20,,0,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,inf,STD,   Optimal,   Proved,0,7,1.98998,1.37614,0.555297,-970,-970,9.37623e-14,9.09495e-13,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__2.txt,inf,STD,Infeasible,        -,1,7,10800.4,9794.05,1006.21,1e+20,-5106,1.95848e+18,1e+20,,1,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__3.txt,inf,STD,   Optimal,   Proved,0,7,70.1242,52.8052,17.1221,-4402,-4402,6.19828e-14,2.72848e-12,,1,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__0.txt,inf,STD,   Optimal,   Proved,0,15,23.3847,21.383,1.86361,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__3.txt,inf,STD,   Optimal,   Proved,0,10,109.095,63.5018,45.4012,-3896,-3896,4.66886e-14,1.81899e-12,,1,15,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__2.txt,inf,STD,   Optimal,   Proved,0,9,5.34632,3.8579,1.34207,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__6.txt,inf,STD,   Optimal,   Proved,0,9,16.4767,13.8901,2.47801,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__0.txt,inf,STD,  Feasible, ObjLimit,0,9,301.032,249.847,51.0138,-2355,-2355,0,0,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__1.txt,inf,STD,   Optimal,   Proved,0,11,5.09315,3.76331,1.23338,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__8.txt,inf,STD,   Optimal,   Proved,0,11,2.93711,2.35095,0.492311,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__0.txt,inf,STD,   Optimal,   Proved,0,12,188.48,95.5217,92.7909,-5758,-5758,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__9.txt,inf,STD,   Optimal,   Proved,0,7,31.8751,19.3927,12.3858,-2028,-2028,0,0,,1,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__4.txt,inf,STD,   Optimal,   Proved,0,8,76.3753,56.3227,19.951,-3814,-3814,0,0,,1,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,inf,STD,   Optimal,   Proved,0,8,4.20456,2.71141,1.42818,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__7.txt,inf,STD,   Optimal,   Proved,0,19,97.5462,90.2002,7.07729,-657,-657,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__5.txt,inf,STD,Infeasible,        -,1,13,10800.7,10774.3,26.19,1e+20,-2960,3.37838e+18,1e+20,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,inf,STD,   Optimal,   Proved,0,10,6.85037,5.63205,1.0919,0,0,0,0,,1,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__5.txt,inf,STD,   Optimal,   Proved,0,8,6.68633,3.96397,2.5863,0,0,0,0,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__1.txt,inf,STD,   Optimal,   Proved,0,11,39.2281,27.602,11.4714,-1687,-1687,1.07824e-13,1.81899e-12,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__3.txt,inf,STD,   Optimal,   Proved,0,13,238.872,199.769,38.8513,-2224,-2224,0,0,,1,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__8.txt,inf,STD,   Optimal,   Proved,0,15,40.0765,14.6259,25.1296,0,0,0,0,,1,15,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__6.txt,inf,STD,   Optimal,   Proved,0,7,2.441,1.83099,0.526047,0,0,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__5.txt,inf,STD,   Optimal,   Proved,0,11,4.45308,3.49507,0.863257,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__9.txt,inf,STD,   Optimal,   Proved,0,11,31.9687,16.4341,15.3894,-2194,-2194,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__7.txt,inf,STD,Infeasible,        -,1,9,10800.2,10781.4,18.7112,1e+20,-4158,2.405e+18,1e+20,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,inf,STD,Infeasible,        -,1,10,10800.7,10796.9,3.61987,1e+20,-1159,8.62813e+18,1e+20,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__0.txt,inf,STD,Infeasible,        -,1,15,10800.5,10730.8,69.2023,1e+20,-1862,5.37057e+18,1e+20,,1,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R300__1.txt,inf,STD,Infeasible,        -,1,10,10800.8,10776.2,24.3804,1e+20,-1354,7.38552e+18,1e+20,,1,15,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__2.txt,inf,STD,Infeasible,        -,1,8,10801.6,8845.15,1956.27,1e+20,-4020,2.48756e+18,1e+20,,1,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__7.txt,inf,STD,   Optimal,   Proved,0,11,25.9728,18.3092,7.45897,0,0,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__5.txt,inf,STD,Infeasible,        -,1,8,10800.3,10787.2,13.0031,1e+20,-3202,3.12305e+18,1e+20,,1,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__6.txt,inf,STD,   Optimal,   Proved,0,5,6302.96,6250.2,52.6445,-7154,-7154,2.54262e-14,1.81899e-12,,1,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__8.txt,inf,STD,   Optimal,   Proved,0,6,1.90892,1.5303,0.301662,0,0,0,0,,1,10,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__7.txt,inf,STD,Infeasible,        -,1,6,10800.5,10780.1,20.2078,1e+20,-2225,4.49438e+18,1e+20,,1,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__2.txt,inf,STD,   Optimal,   Proved,0,9,33.8744,21.8742,11.8693,-2994,-2994,2.5383e-05,0.000759969,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__9.txt,inf,STD,Infeasible,        -,1,9,10800.2,10761.1,39.0054,1e+20,-6726,1.48677e+18,1e+20,,1,15,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__7.txt,inf,STD,   Optimal,   Proved,0,10,6.8659,5.63094,1.111,0,0,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C30__R200__6.txt,inf,STD,Infeasible,        -,1,9,10801.8,10742.7,58.963,1e+20,-2971,3.36587e+18,1e+20,,1,15,30,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__6.txt,inf,STD,   Optimal,   Proved,0,5,21.5433,8.35848,13.1217,-4251,-4251,4.27897e-14,1.81899e-12,,1,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__3.txt,inf,STD,  Feasible, ObjLimit,0,6,1.8537,1.26713,0.536859,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R300__5.txt,inf,STD,Infeasible,        -,1,16,10801.4,10790.9,10.223,1e+20,-2556,3.91236e+18,1e+20,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__0.txt,inf,STD,   Optimal,   Proved,0,3,0.489108,0.233524,0.227197,0,0,0,0,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__2.txt,inf,STD,   Optimal,   Proved,0,10,5.546,4.51527,0.944191,0,0,0,0,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C30__R200__4.txt,inf,STD,   Optimal,   Proved,0,8,55.5747,18.7114,36.7599,-2365,-2365,0,0,,1,10,30,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R200__6.txt,inf,STD,Infeasible,        -,1,7,10800.4,9388.83,1411.34,1e+20,-4802,2.08247e+18,1e+20,,1,15,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R200__3.txt,inf,STD,   Optimal,   Proved,0,9,1614.16,1597.91,16.1106,-4206,-4206,0,0,,1,15,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R200__1.txt,inf,STD,   Optimal,   Proved,0,6,11.4739,8.28049,3.0959,0,0,0,0,,1,10,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C40__R300__5.txt,inf,STD,   Optimal,   Proved,0,19,254.893,239.439,15.068,-977,-977,0,0,,1,10,40,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C40__R300__5.txt,inf,STD,Infeasible,        -,1,8,10815.4,10802.3,12.8548,1e+20,-2209,4.52694e+18,1e+20,,1,15,40,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__2.txt,inf,STD,   Optimal,   Proved,0,5,10.8977,3.24251,7.61085,-5116,-5114,0.0391584,2.00256,,1,10,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R300__1.txt,inf,STD,   Optimal,   Proved,0,7,3.18158,1.8654,1.25739,-2682,-2682,3.39111e-14,9.09495e-13,,1,10,20,3,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F15_C20__R300__2.txt,inf,STD,  Feasible, ObjLimit,0,16,391.637,379.076,12.3324,-3348,-3348,0,0,,1,15,20,4,
result,/home/utr_lefebvre/min-max-min-nested-cg/code/data/instance_F10_C20__R200__8.txt,inf,STD,   Optimal,   Proved,0,13,12.5684,9.0427,3.41202,-78,-78,2.33204e-12,1.81899e-12,,1,10,20,3,
